"","ringnr","X","ID","sex","flok","type","name","firstyear","lastyear","missing","LRS","lambda","Rep.Value","FirstAge","Long","r","GT","flok_year","animal","tarsus_length","body_mass","lBM","lTL","lGT"
"717","8L52574",1644,1644,"f",38,1,"Aldra",2006,2011,0,4,1.50200075453217,0.367793127716649,2,5,0.8,3.75,"38 2006","8L52574",20.54,33.5,3.51154543883102,3.02237420450041,1.32175583998232
"718","8L52596",1646,1646,"m",27,1,"Hestmannøy",2007,2008,0,2,2,1,1,2,1,1,"27 2007","8L52596",18.9533333333333,31.2666666666667,3.44255256734407,2.94197981755474,0
"719","8L52597",1647,1647,"m",28,1,"Indre-Kvarøy",2007,2007,0,2,2,1,1,1,2,1,"28 2007","8L52597",19.47,32.75,3.48890296208126,2.96887481938411,0
"720","8L52598",1648,1648,"m",38,1,"Aldra",2007,2011,0,2,1.32471795724475,0.548431757931806,2,5,0.4,2.5,"38 2007","8L52598",19.562,32.6,3.48431228837266,2.9735889088683,0.916290731874155
"721","8L52614",1650,1650,"f",24,2,"Selvær",2006,2007,0,1,1,1,1,1,1,1,"24 2006","8L52614",18.32,25.2,3.22684399451738,2.90799335924598,0
"723","8L52624",1654,1654,"f",23,2,"Træna",2006,2007,0,1,1,1,1,1,1,1,"23 2006","8L52624",19.72,28.5,3.3499040872746,2.98163334917449,0
"725","8L52913",1659,1659,"f",38,1,"Aldra",2006,2012,0,2,1.13472413840152,0.322655498547256,5,6,0.333333333333333,5.5,"38 2006","8L52913",18.069,30.71,3.42458833445273,2.89419776272969,1.70474809223843
"726","8L52920",1660,1660,"m",28,1,"Indre-Kvarøy",2006,2008,0,4,2,0.577350269189626,1,3,1.33333333333333,2.25,"28 2006","8L52920",19.84,29.45,3.3826939100976,2.98770010185673,0.810930216216329
"727","8L52931",1663,1663,"f",26,1,"Gjerøy",2006,2009,0,4,1.49453018047967,0.316014601330163,3,4,1,3.5,"26 2006","8L52931",20.4133333333333,33.4666666666667,3.51054991858952,3.01618828212137,1.25276296849537
"728","8L52943",1666,1666,"m",28,1,"Indre-Kvarøy",2006,2007,0,2,1.61803398874989,0.85065080835204,1,2,1,1.5,"28 2006","8L52943",19.44,33.0333333333333,3.49751715266783,2.96733279903229,0.405465108108164
"729","8L52954",1668,1668,"m",27,1,"Hestmannøy",2006,2011,0,5,1.60048518044024,0.285758479625019,2,6,0.833333333333333,3.6,"27 2006","8L52954",19.61,32.55,3.48277736865458,2.97603964020825,1.28093384546206
"730","8L52959",1671,1671,"f",28,1,"Indre-Kvarøy",2006,2008,0,1,1,1,1,2,0.5,1,"28 2006","8L52959",20.05,29.4,3.38099467434464,2.99822915375258,0
"731","8L52962",1674,1674,"f",28,1,"Indre-Kvarøy",2006,2008,0,1,1,0.707106781186547,2,2,0.5,2,"28 2006","8L52962",19.9675,30.325,3.41197245483011,2.99410595180941,0.693147180559945
"732","8L52963",1675,1675,"m",28,1,"Indre-Kvarøy",2006,2008,0,3,2.41421356237309,0.923879532511287,1,2,1.5,1.33333333333333,"28 2006","8L52963",18.9966666666667,31.3666666666667,3.44574575792322,2.9442635251788,0.287682072451778
"733","8L52967",1678,1678,"f",28,1,"Indre-Kvarøy",2006,2007,0,3,2,0.707106781186547,1,2,1.5,1.66666666666667,"28 2006","8L52967",18.68,30.8,3.42751468997953,2.9274534328007,0.510825623765993
"734","8L52973",1680,1680,"f",26,1,"Gjerøy",2006,2007,0,1,1,1,1,1,1,1,"26 2006","8L52973",19.8225,30.95,3.4323729991306,2.98681765616442,0
"735","8L52974",1681,1681,"m",26,1,"Gjerøy",2006,2009,0,6,2.91963956583942,0.657243060060639,1,4,1.5,2,"26 2006","8L52974",19.338,31.8,3.45946628978613,2.96207207206136,0.693147180559945
"736","8L52978",1682,1682,"f",27,1,"Hestmannøy",2006,2007,0,2,2,1,1,1,2,1,"27 2006","8L52978",20.03,28.3,3.34286180464919,2.99723114967773,0
"737","8L57758",1686,1686,"f",23,2,"Træna",2007,2008,0,3,3,1,1,1,3,1,"23 2007","8L57758",19.15,27.3,3.30688670219091,2.95230271562665,0
"738","8L57814",1688,1688,"f",23,2,"Træna",2007,2009,0,1,1,1,1,2,0.5,1,"23 2007","8L57814",20.33,33.5,3.51154543883102,3.01209762764026,0
"739","8L57906",1695,1695,"f",23,2,"Træna",2010,2012,0,5,2.4855839976886,0.60942267714793,1,3,1.66666666666667,2.2,"23 2010","8L57906",19.49,30.5,3.41772668361337,2.96990151351947,0.78845736036427
"740","8L57916",1696,1696,"m",23,2,"Træna",2010,2010,0,5,5,1,1,1,5,1,"23 2010","8L57916",18.56,29.6,3.38777436133001,2.92100872735805,0
"741","8L57923",1700,1700,"f",24,2,"Selvær",2010,2012,0,1,1,1,1,2,0.5,1,"24 2010","8L57923",20.01,30.5,3.41772668361337,2.99623214859564,0
"742","8L57943",1706,1706,"f",23,2,"Træna",2010,2011,0,1,1,1,1,1,1,1,"23 2010","8L57943",18.26,32.3,3.47506723022861,2.90471287516682,0
"743","8L64134",1707,1707,"f",27,1,"Hestmannøy",2008,2011,0,1,1,0.707106781186547,2,4,0.25,2,"27 2008","8L64134",20.626,33.68,3.51690418937413,3.02655241589388,0.693147180559945
"745","8L64175",1713,1713,"f",24,2,"Selvær",2008,2010,0,1,1,0.707106781186547,2,2,0.5,2,"24 2008","8L64175",19.6033333333333,31.3333333333333,3.44468249360189,2.97569961980375,0.693147180559945
"746","8L64202",1715,1715,"f",26,1,"Gjerøy",2008,2011,0,2,1.4142135623731,0.577350269189626,2,3,0.666666666666667,2,"26 2008","8L64202",20.47,34,3.52636052461616,3.0189603996732,0.693147180559945
"747","8L64206",1716,1716,"f",28,1,"Indre-Kvarøy",2008,2010,0,1,1,0.707106781186547,2,2,0.5,2,"28 2008","8L64206",18.194,30.4,3.41444260841218,2.90109186939987,0.693147180559945
"748","8L64210",1717,1717,"m",28,1,"Indre-Kvarøy",2008,2010,0,8,2.27901878616659,0.301412159641606,2,3,2.66666666666667,2.625,"28 2008","8L64210",20.202,32.68,3.4867632699918,3.00578160940699,0.965080896043587
"749","8L64215",1719,1719,"m",27,1,"Hestmannøy",2008,2009,0,2,2,1,1,1,2,1,"27 2008","8L64215",19.03,32.7,3.48737507790321,2.94601668130806,0
"752","8L64265",1726,1726,"f",23,2,"Træna",2008,2010,0,1,1,0.707106781186547,2,2,0.5,2,"23 2008","8L64265",19.55,28.925,3.36470627307974,2.97297528643137,0.693147180559945
"753","8L64266",1727,1727,"f",24,2,"Selvær",2008,2009,0,1,1,1,1,1,1,1,"24 2008","8L64266",19.76,30.1,3.40452517175483,2.98365969231972,0
"754","8L64271",1728,1728,"m",27,1,"Hestmannøy",2008,2011,0,2,1.32471795724475,0.548431757931806,2,3,0.666666666666667,2.5,"27 2008","8L64271",19.86,31.775,3.45867981707552,2.98870765861703,0.916290731874155
"755","8L64283",1732,1732,"f",27,1,"Hestmannøy",2008,2009,0,1,1,1,1,1,1,1,"27 2008","8L64283",20.2133333333333,32.2333333333333,3.47300111379114,3.00634245266601,0
"756","8L64286",1733,1733,"f",38,1,"Aldra",2008,2010,0,1,1,1,1,2,0.5,1,"38 2008","8L64286",20.06,30.75,3.42588999425253,2.99872778253379,0
"757","8L64372",1739,1739,"f",24,2,"Selvær",2008,2011,0,2,1.4142135623731,0.577350269189626,2,3,0.666666666666667,2,"24 2008","8L64372",20.57,32.4,3.47815842279828,3.02383370366487,0.693147180559945
"758","8L64398",1744,1744,"f",24,2,"Selvær",2008,2008,0,2,2,1,1,1,2,1,"24 2008","8L64398",18.57,32.9,3.49347265777133,2.92154737536461,0
"759","8L64399",1745,1745,"f",23,2,"Træna",2008,2008,0,1,1,1,1,1,1,1,"23 2008","8L64399",18.19,27.2,3.30321697330195,2.90087199253003,0
"760","8L64813",1748,1748,"m",23,2,"Træna",2008,2011,0,10,2.78408572778461,0.364148734331142,1,4,2.5,2.9,"23 2008","8L64813",20.89,33.6,3.51452606696916,3.03927057556847,1.06471073699243
"764","8L64840",1757,1757,"m",24,2,"Selvær",2008,2009,0,1,1,0.707106781186547,2,2,0.5,2,"24 2008","8L64840",18.81,29.5,3.38439026334577,2.93438864331294,0.693147180559945
"765","8L64866",1762,1762,"f",24,2,"Selvær",2008,2012,0,6,2.65109340893718,0.508434243869024,1,4,1.5,2,"24 2008","8L64866",19.39,29.7,3.39114704580865,2.96475746925456,0.693147180559945
"766","8L64901",1763,1763,"f",27,1,"Hestmannøy",2008,2010,0,4,1.76929235423863,0.430005547814934,2,3,1.33333333333333,2.5,"27 2008","8L64901",19.475,30.325,3.41197245483011,2.96913159175681,0.916290731874155
"767","8L64902",1764,1764,"f",27,1,"Hestmannøy",2008,2008,0,2,2,1,1,1,2,1,"27 2008","8L64902",20.0433333333333,30.75,3.42588999425253,2.99789659638337,0
"768","8L64903",1765,1765,"f",27,1,"Hestmannøy",2008,2008,0,3,3,1,1,1,3,1,"27 2008","8L64903",20.415,33,3.49650756146648,3.01626992477154,0
"769","8L64923",1769,1769,"f",38,1,"Aldra",2008,2008,0,1,1,1,1,1,1,1,"38 2008","8L64923",19.58,29.6,3.38777436133001,2.97450863710236,0
"770","8L64933",1770,1770,"f",27,1,"Hestmannøy",2008,2010,0,3,2.41421356237309,0.923879532511287,1,2,1.5,1.33333333333333,"27 2008","8L64933",19.505,29.85,3.39618483983861,2.97067084295862,0.287682072451778
"771","8L64970",1773,1773,"f",27,1,"Hestmannøy",2008,2009,0,2,2,1,1,1,2,1,"27 2008","8L64970",19.115,30.6666666666667,3.42317628838093,2.95047336714838,0
"773","8L88307",1780,1780,"f",24,2,"Selvær",2010,2012,0,1,1,1,1,3,0.333333333333333,1,"24 2010","8L88307",20,30,3.40119738166216,2.99573227355399,0
"775","8L89202",1785,1785,"f",27,1,"Hestmannøy",2008,2009,0,2,2,1,1,1,2,1,"27 2008","8L89202",18.44,35.5,3.56953269648137,2.91452221812845,0
"776","8L89230",1789,1789,"f",28,1,"Indre-Kvarøy",2008,2011,0,9,3.6963927793471,0.50309493056658,1,3,3,1.88888888888889,"28 2008","8L89230",19.985,33.9,3.5234150143864,2.99498199216329,0.635988766719997
"777","8L89244",1790,1790,"f",28,1,"Indre-Kvarøy",2008,2009,0,4,4,1,1,1,4,1,"28 2008","8L89244",19.93,31.1,3.43720781918519,2.9922261342247,0
"778","8L89245",1791,1791,"f",28,1,"Indre-Kvarøy",2008,2010,0,4,2.73205080756888,0.806898221355073,1,2,2,1.5,"28 2008","8L89245",19.9575,31.3,3.44361809754611,2.99360501253782,0.405465108108164
"779","8L89254",1792,1792,"m",26,1,"Gjerøy",2008,2011,0,6,2.24189656303448,0.417913207344724,1,3,2,2.5,"26 2008","8L89254",19.725,32.7333333333333,3.48839392669231,2.98188686673194,0.916290731874155
"780","8L89256",1793,1793,"m",26,1,"Gjerøy",2008,2010,0,1,1,0.707106781186547,2,2,0.5,2,"26 2008","8L89256",19.2666666666667,32.8333333333333,3.49144425950993,2.95837648701022,0.693147180559945
"781","8L89266",1797,1797,"m",27,1,"Hestmannøy",2008,2009,0,2,2,1,1,1,2,1,"27 2008","8L89266",20.97,31.4,3.44680789291421,3.04309284491383,0
"782","8L89268",1798,1798,"m",27,1,"Hestmannøy",2008,2012,0,7,3.10380340273554,0.63199412027421,1,4,1.75,2.14285714285714,"27 2008","8L89268",20.3616666666667,32.34,3.47630485414896,3.01365404818791,0.762140052046895
"783","8L89269",1799,1799,"m",27,1,"Hestmannøy",2008,2009,0,3,3,1,1,1,3,1,"27 2008","8L89269",18.9875,30.725,3.4250766554521,2.94378086792189,0
"784","8L89271",1800,1800,"f",27,1,"Hestmannøy",2008,2009,0,2,2,1,1,1,2,1,"27 2008","8L89271",19.5725,31.1,3.43720781918519,2.97412551979993,0
"785","8L89276",1803,1803,"m",27,1,"Hestmannøy",2008,2012,0,2,1.32471795724475,0.548431757931806,2,4,0.5,2.5,"27 2008","8L89276",19.704,29.48,3.38371206732114,2.98082166081824,0.916290731874155
"786","8L89277",1804,1804,"m",27,1,"Hestmannøy",2008,2012,0,4,3.10380340273554,0.947206478428209,1,4,1,1.5,"27 2008","8L89277",20.58,33,3.49650756146648,3.0243197304059,0.405465108108164
"787","8L89296",1806,1806,"f",26,1,"Gjerøy",2008,2011,0,3,1.69562076955986,0.589754512301459,1,3,1,2.33333333333333,"26 2008","8L89296",20.63,31.7333333333333,3.45736765312921,3.02674632708316,0.847297860387202
"788","8L89334",1811,1811,"m",28,1,"Indre-Kvarøy",2008,2011,0,2,1.61803398874989,0.85065080835204,1,3,0.666666666666667,1.5,"28 2008","8L89334",18.1925,31.74,3.45757771509826,2.9010094212391,0.405465108108164
"789","8L89337",1813,1813,"m",27,1,"Hestmannøy",2008,2011,0,5,2.4142135623731,0.561516668266344,1,3,1.66666666666667,2,"27 2008","8L89337",19.56,31.8,3.45946628978613,2.97348666460667,0.693147180559945
"790","8L89349",1814,1814,"f",26,1,"Gjerøy",2008,2010,0,1,1,1,1,2,0.5,1,"26 2008","8L89349",19.9416666666667,37.0142857142857,3.61130393851275,2.99281134512633,0
"791","8L89352",1815,1815,"m",27,1,"Hestmannøy",2008,2010,0,1,1,1,1,2,0.5,1,"27 2008","8L89352",18.8766666666667,31.7,3.45631668088323,2.9379265914576,0
"792","8L89354",1816,1816,"m",27,1,"Hestmannøy",2008,2011,0,7,3.84732210186307,0.748373510921832,1,3,2.33333333333333,1.71428571428571,"27 2008","8L89354",19.51,32.8333333333333,3.49144425950993,2.97092715463502,0.538996500732684
"793","8L89358",1818,1818,"f",26,1,"Gjerøy",2008,2010,0,1,1,1,1,2,0.5,1,"26 2008","8L89358",20.02,32.3666666666667,3.47712908662917,2.99673177388707,0
"794","8L89363",1819,1819,"m",20,1,"Nesøy",2008,2010,0,4,2.73205080756888,0.806898221355073,1,2,2,1.5,"20 2008","8L89363",19.685,31.5,3.44998754583159,2.9798569243957,0.405465108108164
"795","8L89365",1820,1820,"f",27,1,"Hestmannøy",2008,2009,0,2,2,1,1,1,2,1,"27 2008","8L89365",19.455,33.6666666666667,3.51650822817315,2.96810410643652,0
"796","8L89366",1821,1821,"m",27,1,"Hestmannøy",2008,2012,0,1,1,0.707106781186547,2,4,0.25,2,"27 2008","8L89366",20.0516666666667,32.9166666666667,3.49397911511312,2.99831227581738,0.693147180559945
"797","8L89368",1822,1822,"f",27,1,"Hestmannøy",2008,2009,0,2,2,1,1,1,2,1,"27 2008","8L89368",20.09,32.9,3.49347265777133,3.00022217882684,0
"798","8L89371",1824,1824,"m",27,1,"Hestmannøy",2008,2012,0,8,4.19258240356725,0.642525351176499,1,4,2,1.625,"27 2008","8L89371",18.5566666666667,28.6333333333333,3.3545715403221,2.92082911352731,0.485507815781701
"799","8L89372",1825,1825,"f",27,1,"Hestmannøy",2008,2011,0,2,1.46557123187677,0.770982798781042,1,3,0.666666666666667,2,"27 2008","8L89372",18.277,30.1545454545455,3.40633567315464,2.90564343877231,0.693147180559945
"800","8L89379",1829,1829,"f",27,1,"Hestmannøy",2008,2009,0,1,1,1,1,1,1,1,"27 2008","8L89379",20.3966666666667,30.8,3.42751468997953,3.01537148880634,0
"801","8L89384",1831,1831,"f",27,1,"Hestmannøy",2008,2011,0,1,1,1,1,3,0.333333333333333,1,"27 2008","8L89384",16.1575,28.7,3.35689712276558,2.78238433815491,0
"802","8L89388",1834,1834,"m",27,1,"Hestmannøy",2008,2012,0,3,1.52137970680457,0.44531351469279,2,4,0.75,2.66666666666667,"27 2008","8L89388",19.8990909090909,33.15,3.50104271663187,2.99067404772669,0.980829253011728
"803","8L89389",1835,1835,"m",27,1,"Hestmannøy",2008,2011,0,4,2.14789903570479,0.628145069491339,1,3,1.33333333333333,2,"27 2008","8L89389",20.51,31.22,3.44105891508729,3.02091257208429,0.693147180559945
"804","8L89391",1836,1836,"f",26,1,"Gjerøy",2008,2012,0,5,1.74553120625982,0.34169720799535,2,4,1.25,3,"26 2008","8L89391",18.96,30.3666666666667,3.4133455155978,2.94233149682688,1.09861228866811
"805","8L89394",1837,1837,"f",26,1,"Gjerøy",2008,2011,0,4,1.87938524157182,0.45571413353245,2,3,1.33333333333333,2.25,"26 2008","8L89394",19.6575,32.225,3.47274254882525,2.97845894488353,0.810930216216329
"806","8L89412",1842,1842,"m",27,1,"Hestmannøy",2008,2009,0,2,2,1,1,1,2,1,"27 2008","8L89412",19.5375,32.625,3.48507886564286,2.9723356957476,0
"807","8L89423",1843,1843,"f",28,1,"Indre-Kvarøy",2008,2009,0,1,1,1,1,1,1,1,"28 2008","8L89423",19.63,31,3.43398720448515,2.97705900828837,0
"808","8L89430",1844,1844,"m",27,1,"Hestmannøy",2008,2011,0,5,2.26953084208114,0.543262365883259,1,3,1.66666666666667,2.2,"27 2008","8L89430",19.685,31.575,3.45236566823655,2.9798569243957,0.78845736036427
"809","8L89434",1847,1847,"f",27,1,"Hestmannøy",2008,2009,0,1,1,1,1,1,1,1,"27 2008","8L89434",20.436,31.4,3.44680789291421,3.01729805146855,0
"810","8L89441",1850,1850,"m",26,1,"Gjerøy",2008,2009,0,1,1,1,1,1,1,1,"26 2008","8L89441",19.7725,31.7666666666667,3.45841752199205,2.98429208341144,0
"811","8L89466",1855,1855,"f",28,1,"Indre-Kvarøy",2008,2009,0,3,1.73205080756888,0.5,2,2,1.5,2,"28 2008","8L89466",20.2175,34.1666666666667,3.53125050991035,3.00654856598784,0.693147180559945
"812","8L89467",1856,1856,"f",28,1,"Indre-Kvarøy",2008,2008,0,2,2,1,1,1,2,1,"28 2008","8L89467",19,33.6,3.51452606696916,2.94443897916644,0
"813","8L89470",1857,1857,"f",28,1,"Indre-Kvarøy",2008,2008,0,2,2,1,1,1,2,1,"28 2008","8L89470",19.26,32.5,3.48124008933569,2.95803040636998,0
"814","8L89502",1860,1860,"f",27,1,"Hestmannøy",2008,2012,0,4,4,1,1,4,1,1,"27 2008","8L89502",19.4133333333333,30.1,3.40452517175483,2.96596011522032,0
"815","8L89503",1861,1861,"f",27,1,"Hestmannøy",2008,2011,0,1,1,0.707106781186547,2,3,0.333333333333333,2,"27 2008","8L89503",19.7583333333333,34.1714285714286,3.53138987302116,2.98357534328336,0.693147180559945
"816","8L89507",1862,1862,"f",27,1,"Hestmannøy",2008,2011,0,7,2.59867450788155,0.452285947890119,1,3,2.33333333333333,2.28571428571429,"27 2008","8L89507",20.582,32.58,3.4836986031739,3.0244169074139,0.82667857318447
"817","8L89508",1863,1863,"m",27,1,"Hestmannøy",2008,2011,0,1,1,1,1,4,0.25,1,"27 2008","8L89508",19.77,32.6666666666667,3.48635519000246,2.98416563718253,0
"818","8L89514",1866,1866,"m",27,1,"Hestmannøy",2008,2011,0,6,3.62736508471183,0.824901810119706,1,4,1.5,1.66666666666667,"27 2008","8L89514",21.05,36.2,3.58905911883173,3.04690056012839,0.510825623765993
"819","8L89516",1867,1867,"f",27,1,"Hestmannøy",2008,2011,0,3,3,1,1,3,1,1,"27 2008","8L89516",19.5828571428571,31.3571428571429,3.44544208345991,2.97465454795109,0
"820","8L89517",1868,1868,"f",27,1,"Hestmannøy",2008,2009,0,1,1,1,1,1,1,1,"27 2008","8L89517",19.506,32.34,3.47630485414896,2.97072211054982,0
"821","8L89518",1869,1869,"f",27,1,"Hestmannøy",2008,2010,0,2,1.61803398874989,0.85065080835204,1,2,1,1.5,"27 2008","8L89518",19.268,29.2,3.37416870927424,2.95844568876797,0.405465108108164
"822","8L89521",1871,1871,"f",27,1,"Hestmannøy",2008,2011,0,1,1,1,1,3,0.333333333333333,1,"27 2008","8L89521",20.574,32.14,3.47010136030937,3.02402814270884,0
"823","8L89525",1872,1872,"m",26,1,"Gjerøy",2008,2010,0,2,1.61803398874989,0.85065080835204,1,2,1,1.5,"26 2008","8L89525",18.7066666666667,32.75,3.48890296208126,2.92887996656615,0.405465108108164
"824","8L89537",1875,1875,"f",27,1,"Hestmannøy",2008,2009,0,1,1,1,1,1,1,1,"27 2008","8L89537",19.7,31.075,3.43640363739677,2.98061863574394,0
"826","8L89613",1880,1880,"m",26,1,"Gjerøy",2009,2011,0,2,2,1,1,2,1,1,"26 2009","8L89613",19.07,32.675,3.48661025951029,2.94811641961233,0
"827","8L89614",1881,1881,"m",26,1,"Gjerøy",2009,2011,0,1,1,0.707106781186547,2,2,0.5,2,"26 2009","8L89614",19.445,28.25,3.34109345759245,2.96758996760771,0.693147180559945
"828","8L89615",1882,1882,"f",26,1,"Gjerøy",2009,2012,0,2,1.46557123187677,0.770982798781042,1,3,0.666666666666667,2,"26 2009","8L89615",19.475,30.275,3.41032228943916,2.96913159175681,0.693147180559945
"829","8L89626",1884,1884,"f",26,1,"Gjerøy",2009,2011,0,1,1,0.577350269189626,3,3,0.333333333333333,3,"26 2009","8L89626",18.32,30.1,3.40452517175483,2.90799335924598,1.09861228866811
"830","8L89634",1886,1886,"f",27,1,"Hestmannøy",2009,2011,0,3,2.41421356237309,0.923879532511287,1,2,1.5,1.33333333333333,"27 2009","8L89634",19.4033333333333,31.65,3.45473814859019,2.96544487261553,0.287682072451778
"831","8L89637",1888,1888,"m",27,1,"Hestmannøy",2009,2011,0,1,1,0.707106781186547,2,2,0.5,2,"27 2009","8L89637",19.3866666666667,32.5833333333333,3.48380091019737,2.96458554455715,0.693147180559945
"832","8L89639",1889,1889,"m",27,1,"Hestmannøy",2009,2010,0,2,2,1,1,1,2,1,"27 2009","8L89639",18.96,29.45,3.3826939100976,2.94233149682688,0
"833","8L89640",1890,1890,"m",27,1,"Hestmannøy",2009,2010,0,1,1,1,1,1,1,1,"27 2009","8L89640",20.285,31.65,3.45473814859019,3.00988169665841,0
"834","8L89644",1893,1893,"m",28,1,"Indre-Kvarøy",2009,2010,0,1,1,1,1,1,1,1,"28 2009","8L89644",19.74,31.5333333333333,3.45104518738972,2.98264703400534,0
"835","8L89646",1895,1895,"m",28,1,"Indre-Kvarøy",2009,2010,0,4,4,1,1,1,4,1,"28 2009","8L89646",20.05,32.7666666666667,3.48941173848501,2.99822915375258,0
"836","8L89663",1900,1900,"f",26,1,"Gjerøy",2009,2011,0,1,1,0.707106781186547,2,2,0.5,2,"26 2009","8L89663",20.02,30.95,3.43237299913061,2.99673177388707,0.693147180559945
"837","8L89664",1901,1901,"m",20,1,"Nesøy",2009,2009,0,2,2,1,1,1,2,1,"20 2009","8L89664",19.27,31,3.43398720448515,2.95854948242628,0
"838","8L89675",1904,1904,"f",28,1,"Indre-Kvarøy",2009,2010,0,2,2,1,1,1,2,1,"28 2009","8L89675",18.3866666666667,29.1,3.37073817417745,2.91162576425699,0
"839","8L89682",1906,1906,"f",28,1,"Indre-Kvarøy",2009,2010,0,3,3,1,1,1,3,1,"28 2009","8L89682",19.645,34.3,3.53514535417189,2.97782285301042,0
"840","8L89690",1909,1909,"f",27,1,"Hestmannøy",2009,2011,0,1,1,0.707106781186547,2,2,0.5,2,"27 2009","8L89690",19.68,33.1,3.49953328238302,2.97960289162411,0.693147180559945
"841","8L89692",1911,1911,"f",27,1,"Hestmannøy",2009,2011,0,2,2,1,1,2,1,1,"27 2009","8L89692",20.146,33.2,3.50254987592244,3.00300575752049,0
"842","8L89708",1913,1913,"m",26,1,"Gjerøy",2008,2011,0,7,2.19582334544565,0.330770364638777,2,3,2.33333333333333,2.57142857142857,"26 2008","8L89708",19.64,34.1,3.52929738428947,2.97756830292632,0.944461608840851
"843","8L89711",1915,1915,"m",26,1,"Gjerøy",2008,2012,0,1,1,0.707106781186547,2,4,0.25,2,"26 2008","8L89711",18.15,33,3.49650756146648,2.89867056071086,0.693147180559945
"844","8L89713",1917,1917,"m",26,1,"Gjerøy",2008,2010,0,1,1,0.707106781186547,2,2,0.5,2,"26 2008","8L89713",20.19,33.1666666666667,3.50154535549644,3.00518743232475,0.693147180559945
"845","8L89714",1918,1918,"f",26,1,"Gjerøy",2008,2009,0,2,2,1,1,1,2,1,"26 2008","8L89714",19.135,28.9,3.36384159511839,2.95151911887767,0
"846","8L89721",1922,1922,"m",26,1,"Gjerøy",2008,2010,0,2,1.4142135623731,0.577350269189626,2,2,1,2,"26 2008","8L89721",18.05,29.6,3.38777436133001,2.89314568477889,0.693147180559945
"847","8L89722",1923,1923,"f",26,1,"Gjerøy",2008,2009,0,1,1,1,1,1,1,1,"26 2008","8L89722",19.5266666666667,28.6666666666667,3.3557350075854,2.97178105273148,0
"848","8L89723",1924,1924,"f",26,1,"Gjerøy",2008,2012,0,3,1.44224957030741,0.367437719731505,3,4,0.75,3,"26 2008","8L89723",18.4575,31.825,3.46025214444347,2.91547079195118,1.09861228866811
"849","8L89731",1928,1928,"f",26,1,"Gjerøy",2008,2011,0,3,2,0.707106781186547,1,3,1,1.66666666666667,"26 2008","8L89731",20.87,32.6,3.48431228837266,3.03831272108911,0.510825623765993
"850","8L89734",1929,1929,"m",26,1,"Gjerøy",2008,2011,0,4,1.67169988165716,0.377557479236561,2,3,1.33333333333333,2.75,"26 2008","8L89734",20.235,31.6,3.45315712059287,3.00741377832783,1.01160091167848
"851","8L89741",1931,1931,"f",27,1,"Hestmannøy",2008,2011,0,5,2.65896708191699,0.707106781186548,1,3,1.66666666666667,2,"27 2008","8L89741",18.75,31.3333333333333,3.44468249360189,2.93119375241642,0.693147180559945
"852","8L89742",1932,1932,"m",27,1,"Hestmannøy",2008,2009,0,2,2,1,1,1,2,1,"27 2008","8L89742",18.4416666666667,30.6333333333333,3.42208874069353,2.914612597269,0
"853","8L89751",1935,1935,"f",27,1,"Hestmannøy",2008,2009,0,3,3,1,1,1,3,1,"27 2008","8L89751",19.56,31.35,3.44521426707893,2.97348666460667,0
"854","8L89754",1938,1938,"f",27,1,"Hestmannøy",2009,2009,0,3,3,1,1,1,3,1,"27 2009","8L89754",19.915,32.775,3.48966602964976,2.99147321663361,0
"855","8L89793",1940,1940,"m",27,1,"Hestmannøy",2009,2011,0,3,2,0.707106781186547,1,3,1,1.66666666666667,"27 2009","8L89793",18.435,29.05,3.36901848329792,2.91425103168611,0.510825623765993
"857","8L89808",1943,1943,"m",27,1,"Hestmannøy",2009,2012,0,3,2.41421356237309,0.923879532511287,1,4,0.75,1.33333333333333,"27 2009","8L89808",19.635,30.75,3.42588999425253,2.97731368802997,0.287682072451778
"858","8L89822",1945,1945,"f",20,1,"Nesøy",2009,2010,0,1,1,0.707106781186547,2,2,0.5,2,"20 2009","8L89822",19.1133333333333,29.4666666666667,3.38325968097549,2.95038617178711,0.693147180559945
"859","8L89844",1948,1948,"m",27,1,"Hestmannøy",2009,2011,0,2,2,1,1,2,1,1,"27 2009","8L89844",19.66,31.5,3.44998754583159,2.97858611471902,0
"862","8L89896",1962,1962,"m",26,1,"Gjerøy",2009,2012,0,10,4.76223749565467,0.711055115093307,1,3,3.33333333333333,1.9,"26 2009","8L89896",18.935,30.45,3.41608599415591,2.94101206135376,0.641853886172395
"863","8L89983",1965,1965,"f",23,2,"Træna",2009,2010,0,1,1,1,1,1,1,1,"23 2009","8L89983",18.05,25.6,3.24259235148552,2.89314568477889,0
"864","8L89992",1969,1969,"m",23,2,"Træna",2009,2012,0,5,1.7099759466767,0.283138492188663,3,3,1.66666666666667,3,"23 2009","8L89992",19.6333333333333,32.3333333333333,3.47609868983527,2.97722880198943,1.09861228866811
"865","8L89995",1971,1971,"f",24,2,"Selvær",2009,2012,0,4,1.67169988165716,0.377557479236561,2,4,1,2.75,"24 2009","8L89995",19.915,32.2,3.47196645255036,2.99147321663361,1.01160091167848
"866","8L89998",1972,1972,"f",24,2,"Selvær",2009,2011,0,1,1,0.707106781186547,2,3,0.333333333333333,2,"24 2009","8L89998",19.25,30.7333333333333,3.42534784189444,2.95751106073379,0.693147180559945
